Franprix PARIS;48.8928;2.3263200000000097
Franprix PARIS;48.8871;2.323370000000068
Franprix PARIS;48.8975;2.3260099999999966
Franprix PARIS;48.8787;2.289989999999989
Franprix PARIS;48.8384;2.259239999999977
Franprix PARIS;48.861;2.283459999999991
Franprix PARIS;48.8431;2.3043299999999363
Franprix PARIS;48.8239;2.3275999999999613
Franprix PARIS;48.8326;2.311839999999961
Franprix PARIS;48.8219;2.372600000000034
Franprix PARIS;48.8262;2.3670399999999745
Franprix PARIS;48.8193;2.361539999999991
Franprix PARIS;48.8345;2.353520000000003
Franprix PARIS;48.8311;2.3430499999999483
Franprix PARIS;48.8368;2.3727199999999584
Franprix PARIS;48.8488;2.3728399999999965
Franprix PARIS;48.8413;2.3745199999999613
Franprix PARIS;48.8483;2.3787099999999555
Franprix PARIS;48.8469;2.4083799999999655
Franprix PARIS;48.8428;2.4051299999999856
Franprix PARIS;48.8435;2.3910300000000007
Franprix PARIS;48.8512;2.375970000000052
Franprix PARIS;48.8464;2.4016599999999926
Franprix PARIS;48.858;2.3821000000000367
Franprix PARIS;48.8573;2.3698200000000043
Franprix PARIS;48.8545;2.3920100000000275
Franprix PARIS;48.8777;2.3549299999999675
Franprix PARIS;48.8718;2.3686700000000656
Franprix PARIS;48.8741;2.363619999999969
Franprix PARIS;48.8752;2.3519200000000637
Franprix PARIS;48.8747;2.37203999999997
Franprix PARIS;48.88;2.3651199999999335
Franprix PARIS;48.8816;2.365929999999935
Franprix PARIS;48.8772;2.3548900000000685
Franprix PARIS;48.8792;2.3628400000000056
Franprix PARIS;48.8728;2.3431900000000496
Franprix PARIS;48.8789;2.3471700000000055
Franprix PARIS;48.8736;2.343849999999975
Franprix PARIS;48.8778;2.339870000000019
Franprix PARIS;48.8763;2.348410000000058
Franprix PARIS;48.8757;2.322239999999965
Franprix PARIS;48.8738;2.3099600000000464
Franprix PARIS;48.8563;2.305439999999976
Franprix PARIS;48.8567;2.306420000000003
Franprix PARIS;48.8429;2.338549999999941
Franprix PARIS;48.8586;2.3512699999999995
Franprix PARIS;48.8692;2.3375800000000027
Franprix PARIS;48.8693;2.3927400000000034
Franprix PARIS;48.8934;2.3847600000000284
Franprix PARIS;48.8947;2.374170000000049
Franprix PARIS;48.8856;2.3657100000000355
Franprix PARIS;48.8751;2.291969999999992
Franprix PARIS;48.8856;2.3117300000000114
Franprix PARIS;48.886;2.319119999999998
Franprix PARIS;48.8888;2.3036999999999352
Franprix PARIS;48.8943;2.322620000000029
Franprix PARIS;48.8892;2.316320000000019
Franprix PARIS;48.8853;2.325559999999996
Franprix PARIS;48.8595;2.2825000000000273
Franprix PARIS;48.867;2.273580000000038
Franprix PARIS;48.8502;2.2762800000000425
Franprix PARIS;48.8589;2.27624000000003
Franprix PARIS;48.8551;2.271439999999984
Franprix PARIS;48.8393;2.261320000000069
Franprix PARIS;48.856;2.2707599999999957
Franprix PARIS;48.8402;2.26400000000001
Franprix PARIS;48.8353;2.302500000000009
Franprix PARIS;48.8397;2.283300000000054
Franprix PARIS;48.8475;2.299290000000042
Franprix PARIS;48.8446;2.3097199999999702
Franprix PARIS;48.8443;2.2943900000000212
Franprix PARIS;48.8548;2.295319999999947
Franprix PARIS;48.8539;2.2896299999999883
Franprix PARIS;48.8288;2.301240000000007
Franprix PARIS;48.8458;2.3000899999999547
Franprix PARIS;48.8443;2.280459999999948
Franprix PARIS;48.8471;2.307209999999941
Franprix PARIS;48.8442;2.3226399999999785
Franprix PARIS;48.8451;2.2975999999999885
Franprix PARIS;48.836;2.291590000000042
Franprix PARIS;48.8381;2.2956199999999853
Franprix PARIS;48.8331;2.320989999999938
Franprix PARIS;48.8276;2.3148599999999533
Franprix PARIS;48.8271;2.3311200000000554
Franprix PARIS;48.8293;2.3086399999999685
Franprix PARIS;48.8308;2.317959999999971
Franprix PARIS;48.8314;2.326940000000036
Franprix PARIS;48.8277;2.3210699999999633
Franprix PARIS;48.8277;2.34254999999996
Franprix PARIS;48.8368;2.3508600000000115
Franprix PARIS;48.8305;2.3643299999999954
Franprix PARIS;48.824;2.373320000000035
Franprix PARIS;48.8219;2.3437400000000252
Franprix PARIS;48.8475;2.389750000000049
Franprix PARIS;48.8359;2.3922300000000405
Franprix PARIS;48.8359;2.395930000000021
Franprix PARIS;48.8369;2.402339999999981
Franprix PARIS;48.8461;2.3753600000000006
Franprix PARIS;48.8609;2.377929999999992
Franprix PARIS;48.866;2.3770299999999907
Franprix PARIS;48.8687;2.367780000000039
Franprix PARIS;48.8534;2.3832199999999375
Franprix PARIS;48.8671;2.3729299999999967
Franprix PARIS;48.8635;2.3813499999999976
Franprix PARIS;48.8595;2.387830000000008
Franprix PARIS;48.8799;2.3356899999999996
Franprix PARIS;48.8801;2.3437300000000505
Franprix PARIS;48.8825;2.32946000000004
Franprix PARIS;48.8801;2.319870000000037
Franprix PARIS;48.8828;2.324730000000045
Franprix PARIS;48.8701;2.320920000000001
Franprix PARIS;48.8491;2.3137500000000273
Franprix PARIS;48.858;2.319340000000011
Franprix PARIS;48.8467;2.326090000000022
Franprix PARIS;48.8539;2.338359999999966
Franprix PARIS;48.8399;2.354530000000068
Franprix PARIS;48.8527;2.3446400000000267
Franprix PARIS;48.8505;2.348410000000058
Franprix PARIS;48.8493;2.35283000000004
Franprix PARIS;48.8515;2.3636900000000196
Franprix PARIS;48.8552;2.3598200000000134
Franprix PARIS;48.8611;2.3539499999999407
Franprix PARIS;48.8634;2.3613900000000285
Franprix PARIS;48.865;2.3543600000000424
Franprix PARIS;48.8674;2.347319999999968
Franprix PARIS;48.8665;2.341850000000022
Franprix PARIS;48.8618;2.343849999999975
Franprix PARIS;48.859;2.345019999999977
Franprix PARIS;48.8639;2.3891700000000355
Franprix PARIS;48.8671;2.4041899999999714
Franprix PARIS;48.8593;2.4094599999999673
Franprix PARIS;48.8728;2.3906500000000506
Franprix PARIS;48.8753;2.390239999999949
Franprix PARIS;48.8614;2.4001200000000154
Franprix PARIS;48.8768;2.4062699999999495
Franprix PARIS;48.8481;2.4023300000000063
Franprix PARIS;48.8627;2.4029500000000326
Franprix PARIS;48.8573;2.4080300000000534
Franprix PARIS;48.8736;2.3848299999999654
Franprix PARIS;48.8646;2.4047799999999597
Franprix PARIS;48.8553;2.401450000000068
Franprix PARIS;48.8863;2.3711900000000696
Franprix PARIS;48.8988;2.3784299999999803
Franprix PARIS;48.8882;2.3762799999999515
Franprix PARIS;48.8831;2.376139999999964
Franprix PARIS;48.8834;2.3850499999999784
Franprix PARIS;48.8797;2.372029999999995
Franprix PARIS;48.8785;2.3741400000000112
Franprix PARIS;48.8886;2.382280000000037
Franprix PARIS;48.8753;2.395309999999995
Franprix PARIS;48.8935;2.380239999999958
Franprix PARIS;48.8846;2.379889999999932
Franprix PARIS;48.8739;2.375160000000051
Franprix PARIS;48.8961;2.345829999999978
Franprix PARIS;48.8976;2.334420000000023
Franprix PARIS;48.8998;2.3522800000000643
Franprix PARIS;48.8935;2.3422600000000102
Franprix PARIS;48.8906;2.3341199999999844
Franprix PARIS;48.8885;2.3259500000000344
Franprix PARIS;48.8979;2.3589699999999993
Franprix PARIS;48.8954;2.362349999999992
Franprix PARIS;48.8938;2.3364100000000008
Franprix PARIS;48.8955;2.339719999999943
Franprix PARIS;48.885;2.354039999999941
Franprix PARIS;48.885;2.303170000000023
Franprix PARIS;48.8817;2.2937899999999445
Franprix PARIS;48.8959;2.3224400000000287
Franprix PARIS;48.8849;2.311339999999973
Franprix PARIS;48.8823;2.3010100000000193
Franprix PARIS;48.8872;2.3233599999999797
Franprix PARIS;48.889;2.308269999999993
Franprix PARIS;48.8922;2.319050000000061
Franprix PARIS;48.8839;2.2888000000000375
Franprix PARIS;48.882;2.2886799999999994
Franprix PARIS;48.879;2.2969600000000128
Franprix PARIS;48.8888;2.3194599999999355
Franprix PARIS;48.8629;2.275920000000042
Franprix PARIS;48.8651;2.28708000000006
Franprix PARIS;48.8702;2.276870000000031
Franprix PARIS;48.8519;2.2643000000000484
Franprix PARIS;48.871;2.283429999999953
Franprix PARIS;48.8418;2.2669899999999643
Franprix PARIS;48.8495;2.2727899999999863
Franprix PARIS;48.875;2.2863399999999956
Franprix PARIS;48.8702;2.2910699999999906
Franprix PARIS;48.8569;2.2776400000000194
Franprix PARIS;48.8423;2.2817400000000134
Franprix Paris;48.8407;2.305349999999976
Franprix PARIS;48.843;2.2935899999999947
Franprix PARIS;48.8316;2.3058200000000397
Franprix PARIS;48.8389;2.2911400000000413
Franprix PARIS;48.8469;2.2796299999999974
Franprix PARIS;48.8396;2.3089899999999943
Franprix PARIS;48.8404;2.3129000000000133
Franprix PARIS;48.8424;2.2896200000000135
Franprix PARIS;48.8331;2.2944499999999834
Franprix PARIS;48.8493;2.2982500000000528
Franprix PARIS;48.8331;2.2890499999999747
Franprix PARIS;48.8411;2.297649999999976
Franprix PARIS;48.8484;2.2902599999999893
Franprix PARIS;48.828;2.272809999999936
Franprix PARIS;48.844;2.2884199999999737
Franprix PARIS;48.8339;2.32955000000004
Franprix PARIS;48.8395;2.332339999999931
Franprix PARIS;48.8417;2.328399999999988
Franprix PARIS;48.8381;2.3197000000000116
Franprix PARIS;48.8212;2.3425999999999476
Franprix PARIS;48.8249;2.318279999999959
Franprix PARIS;48.8346;2.319500000000062
Franprix PARIS;48.8299;2.33429000000001
Franprix PARIS;48.8331;2.3374300000000403
Franprix PARIS;48.8253;2.3664999999999736
Franprix PARIS;48.8383;2.3567900000000463
Franprix PARIS;48.8334;2.3566700000000083
Franprix PARIS;48.831;2.374469999999974
Franprix PARIS;48.832;2.368069999999989
Franprix PARIS;48.8301;2.37017000000003
Franprix PARIS;48.8325;2.3445199999999886
Franprix PARIS;48.8358;2.346649999999954
Franprix PARIS;48.8222;2.346779999999967
Franprix PARIS;48.8288;2.372160000000008
Franprix PARIS;48.8231;2.3564999999999827
Franprix PARIS;48.8258;2.374400000000037
Franprix PARIS;48.8345;2.3969399999999723
Franprix PARIS;48.8461;2.383540000000039
Franprix PARIS;48.8388;2.404160000000047
Franprix PARIS;48.8415;2.3986400000000003
Franprix PARIS;48.836;2.405210000000011
Franprix PARIS;48.8415;2.4093500000000176
Franprix PARIS;48.8357;2.3867700000000696
Franprix PARIS;48.8451;2.3773700000000417
Franprix PARIS;48.8454;2.3810300000000097
Franprix PARIS;48.8491;2.377330000000029
Franprix PARIS;48.8436;2.383039999999937
Franprix PARIS;48.8481;2.3774799999999914
Franprix PARIS;48.8626;2.372579999999971
Franprix PARIS;48.8536;2.3881999999999834
Franprix PARIS;48.8607;2.3721199999999953
Franprix PARIS;48.8506;2.3920799999999645
Franprix PARIS;48.8534;2.385220000000004
Franprix PARIS;48.8653;2.36841000000004
Franprix PARIS;48.8505;2.390139999999974
Franprix PARIS;48.8636;2.3833799999999883
Franprix PARIS;48.8547;2.372569999999996
Franprix PARIS;48.8596;2.3757100000000264
Franprix PARIS;48.8515;2.3787399999999934
Franprix PARIS;48.8726;2.3712299999999686
Franprix PARIS;48.869;2.3631900000000314
Franprix PARIS;48.8838;2.361660000000029
Franprix PARIS;48.8704;2.357589999999959
Franprix PARIS;48.8731;2.3532900000000154
Franprix PARIS;48.8707;2.3530399999999645
Franprix PARIS;48.8711;2.374270000000024
Franprix PARIS;48.874;2.358069999999998
Franprix PARIS;48.8731;2.3620799999999917
Franprix PARIS;48.8759;2.3302999999999656
Franprix PARIS;48.8817;2.3474699999999302
Franprix PARIS;48.8817;2.3271799999999985
Franprix PARIS;48.8738;2.332930000000033
Franprix PARIS;48.8758;2.343060000000037
Franprix PARIS;48.8727;2.3275999999999613
Franprix PARIS;48.8736;2.335429999999974
Franprix PARIS;48.8782;2.3324199999999564
Franprix PARIS;48.8694;2.3047599999999875
Franprix PARIS;48.8734;2.3059200000000146
Franprix PARIS;48.8761;2.3002099999999928
Franprix PARIS;48.8729;2.3161400000000185
Franprix PARIS;48.8712;2.307900000000018
Franprix PARIS;48.8548;2.304579999999987
Franprix PARIS;48.8596;2.3072500000000673
Franprix PARIS;48.8555;2.325109999999995
Franprix PARIS;48.8515;2.3312100000000555
Franprix PARIS;48.8442;2.330259999999953
Franprix PARIS;48.8497;2.323120000000017
Franprix PARIS;48.843;2.3495599999999968
Franprix PARIS;48.8403;2.3497300000000223
Franprix PARIS;48.8411;2.3520300000000134
Franprix PARIS;48.8476;2.348349999999982
Franprix PARIS;48.8507;2.3474800000000187
Franprix PARIS;48.8559;2.3595900000000256
Franprix PARIS;48.8573;2.3562600000000202
Franprix PARIS;48.8522;2.3653600000000097
Franprix PARIS;48.8629;2.3536799999999403
Franprix PARIS;48.8602;2.367330000000038
Franprix PARIS;48.8675;2.3573900000000094
Franprix PARIS;48.867;2.3477000000000317
Franprix PARIS;48.8712;2.345019999999977
Franprix PARIS;48.8642;2.346499999999992
Franprix PARIS;48.8619;2.339370000000031
Franprix PARIS;48.8664;2.3317899999999554
Géant Paris Massena;48.821;2.3667199999999866
INTERMARCHE EXPRESS Paris;48.8937;2.3478999999999814
INTERMARCHE EXPRESS Paris;48.8639;2.4086899999999787
INTERMARCHE EXPRESS Paris;48.8574;2.4034900000000334
INTERMARCHE EXPRESS Paris;48.8411;2.389130000000023
INTERMARCHE EXPRESS Paris;48.8444;2.3839699999999766
Leader Price VAUGIRARD;48.8391;2.2999399999999923
Leader Price SAINT-OUEN;48.8935;2.3275999999999613
Leader Price SAINT-DIDIER;48.8668;2.2845800000000054
Leader Price SAINT-BLAISE;48.8563;2.4088299999999663
Leader Price RUE CLER;48.8567;2.3064500000000407
Leader Price RUE DE MEAUX;48.8828;2.375630000000001
Leader Price POTEAU;48.897;2.3381799999999657
Leader Price PONCELET;48.8791;2.296950000000038
Leader Price PLACE PINEL;48.8333;2.361350000000016
Leader Price PELLEPORT;48.8715;2.3985999999999876
Leader Price PARIS 12&egrave;ME;48.8397;2.4017699999999422
Leader Price CRIMEE;48.8925;2.3746399999999994
Leader Price CLIGNANCOURT;48.8845;2.3471600000000308
Leader Price CHARONNE;48.8567;2.39420999999993
Leader Price CHARENTON;48.8444;2.3839699999999766
Leader Price BLD MAGENTA;48.876;2.3562400000000707
Lidl Paris;48.8414;2.280840000000012
Lidl Paris;48.8639;2.378349999999955
Lidl Paris;48.8741;2.393440000000055
Lidl Paris;48.8621;2.3848500000000286
Lidl Paris;48.8352;2.308840000000032
Lidl Paris;48.8533;2.4056699999999864
Lidl Paris;48.8944;2.3724899999999707
Lidl Paris;48.8791;2.392690000000016
Lidl Paris;48.894;2.332390000000032
Lidl Paris;48.8674;2.3678999999999633
Lidl Paris;48.8229;2.3277500000000373
Lidl Paris;48.8701;2.355040000000031
Lidl Paris;48.8758;2.372290000000021
Lidl Paris;48.8248;2.3647399999999834
Lidl Paris;48.8385;2.259800000000041
Super U;48.8894;2.3222600000000284
U Express;48.8669;2.3472600000000057
Marché U;48.8659;2.34708999999998
Marché U;48.8647;2.3724099999999453
Super U;48.852;2.3848199999999906
U Express;48.8708;2.3661600000000362
U Express;48.8508;2.3951700000000073
U Express;48.8318;2.328390000000013
U Express;48.8415;2.3266099999999597
Monoprix PELLEPORT;48.8688;2.401679999999942
Monoprix BAGNOLET;48.858;2.39984000000004
Monoprix JEAN JAURES;48.8884;2.3921699999999646
Monoprix BELLEVILLE;48.8749;2.3887099999999464
Monoprix PLACES des FETES;48.8768;2.393350000000055
Monoprix SECRETAN;48.8821;2.3715700000000197
Monoprix BELVEDERE;48.8862;2.383739999999989
Monoprix CRIMEE;48.8917;2.3776299999999537
Monoprix SAINT PIERRE;48.8843;2.342989999999986
Monoprix ABBESSES;48.885;2.337350000000015
Monoprix ORDENER;48.894;2.333570000000009
Monoprix UNIPOTEAU;48.8939;2.3419999999999845
Monoprix LA CHAPELLE;48.8885;2.360019999999963
Monoprix COURCELLES;48.884;2.2980999999999767
Monoprix TERNES;48.8782;2.295309999999972
Monoprix DAMES;48.8822;2.316090000000031
Monoprix LEVIS;48.8819;2.3157099999999673
Monoprix BOULAINVILLERS;48.8519;2.2772999999999683
Monoprix VICTOR HUGO;48.872;2.2905700000000024
Monoprix AUTEUIL;48.8479;2.2612400000000434
Monoprix MOZART;48.848;2.2641800000000103
Monoprix PASSY MG;48.8582;2.2821400000000267
Monoprix BELLES FEUILLES;48.867;2.282010000000014
Monoprix PASSY PLAZA;48.8577;2.2798199999999724
Monoprix BALARD;48.8401;2.278220000000033
Monoprix LOURMEL;48.8449;2.287680000000023
Monoprix ENTREPRENEURS;48.8444;2.291539999999941
Monoprix VAUGIRARD;48.8379;2.297770000000014
Monoprix VAUGIRARD;48.8366;2.295060000000035
Monoprix LECOURBE;48.8437;2.3053999999999633
Monoprix CONVENTION;48.8413;2.287770000000023
Monoprix COMMERCE;48.8489;2.2974699999999757
Monoprix DROITS DES ENFANTS;48.8274;2.3322299999999814
Monoprix LECLERC;48.8286;2.3277799999999615
Monoprix SOLDAT LABOUREUR;48.8301;2.3287800000000516
Monoprix DAGUERRE;48.8331;2.3311599999999544
Monoprix LOSSERAND;48.8326;2.315650000000005
Monoprix ALESIA MG Moulin Vert;48.8289;2.323759999999993
Monoprix ITALIE;48.824;2.358349999999973
Monoprix SAINT MARCEL;48.8386;2.3604199999999764
Monoprix BIEVRE;48.8279;2.345540000000028
Monoprix TOLBIAC;48.8271;2.3797700000000077
Monoprix GARE DE LYON;48.8463;2.372389999999996
Monoprix PICPUS;48.8377;2.4008099999999786
Monoprix BERCY MONOP STORE;48.8328;2.3861799999999675
Monoprix OBERKAMPF;48.865;2.3744199999999864
Monoprix RUE DE LAPPE;48.8541;2.370900000000006
Monoprix SAINT AMBROISE;48.8619;2.3805600000000595
Monoprix MALTE;48.8669;2.3670700000000124
Monoprix BASTILLE;48.8554;2.374119999999948
Monoprix ROQUETTE;48.8567;2.379410000000007
Monoprix DIMAX;48.8702;2.37194999999997
Monoprix FRANZ LISZT;48.8777;2.3522500000000264
Monoprix GARE DU NORD;48.8786;2.360369999999989
Monoprix RUE DE MARSEILLE;48.8714;2.3628800000000183
Monoprix PLACE DE ROUBAIX;48.8805;2.3529499999999643
Monoprix GARE DE L'EST;48.8763;2.357060000000047
Monoprix MARGARET;48.8742;2.355160000000069
Monoprix LAFAYETTE;48.8768;2.348039999999969
Monoprix PROVENCE;48.8743;2.3324400000000196
Monoprix PIGALLE;48.8821;2.3376100000000406
Monoprix CHATEAUDUN;48.876;2.340469999999982
Monoprix CAUMARTIN;48.8745;2.3285300000000007
Monoprix LAFAYET GOURM  Haus.;48.8729;2.3335799999999836
Monoprix FONTAINE;48.8834;2.332830000000058
Monoprix RICHELIEU DROUOT;48.8715;2.336279999999988
